date,state,district,rainfall_mean_mm,rainfall_max_mm,rainfall_total_mm,heavy_rain_pixels,extreme_rain_pixels
2024-07-30,Chhattisgarh,Kanker,0.30603173,4.59,19.279999,0,0
2024-07-30,Chhattisgarh,Kawardha,0.6178205,6.455,24.095,0,0
2024-07-30,Chhattisgarh,Korba,1.0069355,12.095001,62.43,0,0
2024-07-30,Chhattisgarh,Koriya,5.191545,39.034996,285.53497,0,0
2024-07-30,Chhattisgarh,Mahasamund,8.654359,53.084988,337.52,1,0
2024-07-30,Chhattisgarh,Raigarh,0.89838713,14.460001,55.7,0,0
2024-07-30,Chhattisgarh,Raipur,5.186759,69.495,560.17,1,0
2024-07-30,Chhattisgarh,Raj Nandgaon,8.444858,74.78,591.14,3,0
2024-07-30,Chhattisgarh,Surguja,7.6929646,106.78499,1077.015,6,2
2024-07-30,Dadra and Nagar Haveli,Dadra and Nagar Haveli,36.03625,63.284996,144.145,2,0
2024-07-30,Daman and Diu,Junagadh,0.72299993,1.305,3.6149998,0,0
2024-07-30,Delhi,Delhi,3.1810715,10.870001,44.535,0,0
2024-07-30,Goa,North Goa,11.696785,31.73,163.75499,0,0
2024-07-30,Goa,South Goa,0.20264705,0.80999994,3.4449997,0,0
2024-07-30,Gujarat,Ahmadabad,1.8827611,18.960001,126.145,0,0
2024-07-30,Gujarat,Amreli,3.7091126,37.079998,229.96498,0,0
2024-07-30,Gujarat,Anand,0.0056249998,0.13499999,0.13499999,0,0
2024-07-30,Gujarat,Banas Kantha,1.265,17.855001,121.439995,0,0
2024-07-30,Gujarat,Bharuch,12.684455,89.52,583.4849,4,0
2024-07-30,Gujarat,Bhavnagar,8.871369,103.92499,647.61,5,1
2024-07-30,Gujarat,Dahod,1.2058333,5.0499997,57.879997,0,0
2024-07-30,Gujarat,Gandhinagar,0.061538458,0.31999996,0.79999995,0,0
2024-07-30,Gujarat,Jamnagar,8.957121,71.475,886.755,3,0
2024-07-30,Gujarat,Junagadh,0.70374995,5.9699993,50.67,0,0
2024-07-30,Gujarat,Kachchh,7.0316167,151.835,2130.5798,12,8
2024-07-30,Gujarat,Kheda,0.8016667,4.4949994,31.265,0,0
2024-07-30,Gujarat,Mahesana,14.993205,100.33501,584.735,6,1
2024-07-30,Gujarat,Narmada,10.165454,52.784996,223.63998,1,0
2024-07-30,Gujarat,Navsari,0.35210523,2.205,6.6899996,0,0
2024-07-30,Gujarat,Panch Mahals,0.89838713,6.085,27.85,0,0
2024-07-30,Gujarat,Patan,13.198075,94.77498,686.2999,3,0
2024-07-30,Gujarat,Porbandar,2.6947222,10.325001,48.505,0,0
2024-07-30,Gujarat,Rajkot,10.3708,119.359985,1037.08,6,3
2024-07-30,Gujarat,Sabar Kantha,6.2906713,39.255,421.47498,0,0
2024-07-30,Gujarat,Surat,1.3601563,10.629999,87.05,0,0
2024-07-30,Gujarat,Surendranagar,0.7727127,5.0349994,72.634995,0,0
2024-07-30,Gujarat,The Dangs,0.5996428,1.8499999,8.3949995,0,0
2024-07-30,Gujarat,Vadodara,2.88903,30.965,193.565,0,0
2024-07-30,Gujarat,Valsad,4.6657405,49.765,125.975,0,0
2024-07-30,Haryana,Ambala,0.83593744,2.9649997,13.374999,0,0
2024-07-30,Haryana,Bhiwani,3.3989534,11.865,146.155,0,0
2024-07-30,Haryana,Faridabad,2.1167502,12.955001,42.335003,0,0
2024-07-30,Haryana,Fatehabad,25.603333,92.06,537.67,5,0
2024-07-30,Haryana,Gurgaon,2.1644,9.74,54.11,0,0
2024-07-30,Haryana,Hisar,28.193874,103.19501,1127.755,10,1
2024-07-30,Haryana,Jhajjar,7.0211105,26.479998,126.37999,0,0
2024-07-30,Haryana,Jind,24.404806,99.54999,634.52496,3,0
2024-07-30,Haryana,Kaithal,30.437622,111.55501,639.19006,5,2
2024-07-30,Haryana,Karnal,24.754547,91.520004,544.60004,4,0
2024-07-30,Haryana,Kurukshetra,0.940294,9.024999,15.984999,0,0
2024-07-30,Haryana,Mahendragarh,1.4844443,8.184999,26.719997,0,0
2024-07-30,Haryana,Panchkula,2.450714,6.3099995,17.154999,0,0
2024-07-30,Haryana,Panipat,19.072914,66.19499,228.87497,3,0
2024-07-30,Haryana,Rewari,0.0,0.0,0.0,0,0
2024-07-30,Haryana,Rohtak,2.268889,8.06,40.84,0,0
2024-07-30,Haryana,Sirsa,28.927374,106.775,1157.095,7,2
2024-07-30,Haryana,Sonepat,22.057251,82.90001,441.14502,4,0
2024-07-30,Haryana,Yamuna Nagar,1.38,6.8150005,19.32,0,0
2024-07-30,Himachal Pradesh,Bilaspur,23.687273,41.335,260.56,0,0
2024-07-30,Himachal Pradesh,Chamba,12.100469,38.855,774.43,0,0
2024-07-30,Himachal Pradesh,Hamirpur,17.78091,32.175003,195.59001,0,0
2024-07-30,Himachal Pradesh,Kangra,1.675463,41.675003,90.475,0,0
2024-07-30,Himachal Pradesh,Kinnaur,9.810969,37.85,657.33496,0,0
2024-07-30,Himachal Pradesh,Kullu,8.124705,64.77,414.36,2,0
2024-07-30,Himachal Pradesh,Lahul and Spiti,7.2070704,43.055,922.505,0,0
2024-07-30,Himachal Pradesh,Mandi,13.968244,46.07501,516.825,0,0
2024-07-30,Himachal Pradesh,Shimla,24.583616,45.6,1155.4299,0,0
2024-07-30,Himachal Pradesh,Sirmaur,2.4219232,5.595,62.97,0,0
2024-07-30,Himachal Pradesh,Solan,11.993528,44.664997,203.88998,0,0
2024-07-30,Himachal Pradesh,Una,22.459003,51.130013,336.88504,1,0
2024-07-30,Jammu and Kashmir,Anantnag (Kashmir South),29.593658,88.79999,1213.34,10,0
2024-07-30,Jammu and Kashmir,Bagdam,15.267309,59.615005,198.47502,1,0
2024-07-30,Jammu and Kashmir,Baramula (Kashmir North),1.3449019,10.835001,68.59,0,0
2024-07-30,Jammu and Kashmir,Doda,26.78613,87.514984,2839.3298,20,0
2024-07-30,Jammu and Kashmir,Jammu,9.249558,25.26,314.485,0,0
2024-07-30,Jammu and Kashmir,Kargil,19.971249,78.13502,2795.9749,19,0
2024-07-30,Jammu and Kashmir,Kathua,4.867368,26.224995,92.479996,0,0
2024-07-30,Jammu and Kashmir,Kupwara (Muzaffarabad),3.023,17.6,90.69,0,0
2024-07-30,Jammu and Kashmir,Ladakh (Leh),14.985425,85.68,6159.01,27,0
2024-07-30,Jammu and Kashmir,Pulwama,23.112223,49.495,208.01001,0,0
2024-07-30,Jammu and Kashmir,Punch,43.196896,100.965,1252.71,14,1
2024-07-30,Jammu and Kashmir,Rajauri,19.747187,41.844997,631.91,0,0
2024-07-30,Jammu and Kashmir,Srinagar,0.2075,3.245,3.32,0,0
2024-07-30,Jammu and Kashmir,Udhampur,18.36625,46.65999,808.115,0,0
2024-07-30,Jharkhand,Bokaro,0.08545454,0.965,1.8799999,0,0
2024-07-30,Jharkhand,Chatra,1.8458824,8.225,62.760002,0,0
2024-07-30,Jharkhand,Deoghar,0.6747727,3.69,14.844999,0,0
2024-07-30,Jharkhand,Dhanbad,2.723421,7.9350004,51.745,0,0
2024-07-30,Jharkhand,Dumka,1.0266666,9.5199995,33.879997,0,0
2024-07-30,Jharkhand,Garhwa,2.15125,8.285,77.445,0,0
2024-07-30,Jharkhand,Giridih,1.833111,11.9349985,82.49,0,0
2024-07-30,Jharkhand,Godda,28.08,129.46503,589.68,4,3
2024-07-30,Jharkhand,Gumla,15.359891,119.884995,706.555,6,1
2024-07-30,Jharkhand,Hazaribag,1.8432727,9.125,101.38,0,0
2024-07-30,Jharkhand,Jamtara,4.247667,8.565001,63.715,0,0
2024-07-30,Jharkhand,Koderma,18.327917,115.354996,219.935,2,1
2024-07-30,Jharkhand,Latehar,0.14444444,2.7999997,5.2,0,0
2024-07-30,Jharkhand,Lohardaga,1.845,9.210001,23.985,0,0
2024-07-30,Jharkhand,Pakur,19.516874,84.67999,312.27,2,0
2024-07-30,Jharkhand,Palamu,1.6468421,8.5,62.58,0,0
2024-07-30,Jharkhand,Pashchim Singhbhum,2.2703176,34.665,143.03,0,0
2024-07-30,Jharkhand,Purba Singhbhum,9.968065,90.26999,309.01,3,0
2024-07-30,Jharkhand,Ranchi,7.6786766,114.69501,522.15,3,1
2024-07-30,Jharkhand,Sahibganj,7.459722,26.459995,134.275,0,0
2024-07-30,Jharkhand,Saraikela Kharsawan,19.085217,68.1,438.96,3,0
2024-07-30,Jharkhand,Simdega,1.9255556,9.54,69.32,0,0
2024-07-30,Karnataka,Bagalkot,1.704035,22.96,97.13,0,0
2024-07-30,Karnataka,Bangalore Rural,5.0945916,58.609993,249.63498,1,0
2024-07-30,Karnataka,Bangalore Urban,2.5219445,9.335,45.395,0,0
2024-07-30,Karnataka,Belgaum,5.3444247,44.285004,603.92,0,0
2024-07-30,Karnataka,Bellary,2.3576152,27.25,153.245,0,0
2024-07-30,Karnataka,Bidar,5.9525,44.105,285.72,0,0
2024-07-30,Karnataka,Bijapur,0.71823865,9.870001,63.205,0,0
2024-07-30,Karnataka,Chamrajnagar,1.4518086,18.255,68.235,0,0
2024-07-30,Karnataka,Chikmagalur,6.269824,32.679996,357.37997,0,0
2024-07-30,Karnataka,Chitradurga,3.9440713,35.165,276.085,0,0
2024-07-30,Karnataka,Dakshin Kannad,1.8954284,8.16,66.34,0,0
2024-07-30,Karnataka,Davanagere,4.711833,31.654995,282.71,0,0
2024-07-30,Karnataka,Dharwad,9.684857,46.070004,338.97,0,0
2024-07-30,Karnataka,Gadag,3.5753949,18.659998,135.865,0,0
2024-07-30,Karnataka,Gulbarga,3.346413,35.954998,461.805,0,0
2024-07-30,Karnataka,Hassan,2.0788524,10.535,126.81,0,0
2024-07-30,Karnataka,Haveri,1.3169047,11.434999,55.309998,0,0
2024-07-30,Karnataka,Kodagu,1.800909,8.429998,59.43,0,0
2024-07-30,Karnataka,Kolar,2.0121324,23.994999,136.825,0,0
2024-07-30,Karnataka,Koppal,12.510407,44.669994,613.00995,0,0
2024-07-30,Karnataka,Mandya,3.4052382,26.249996,143.02,0,0
2024-07-30,Karnataka,Mysore,3.108333,43.84,158.525,0,0
2024-07-30,Karnataka,Raichur,2.2349305,14.564999,160.915,0,0
2024-07-30,Karnataka,Shimoga,2.265078,36.425,144.965,0,0
2024-07-30,Karnataka,Tumkur,3.728587,33.435,343.03,0,0
2024-07-30,Karnataka,Udupi,1.0610605,6.0949993,35.015,0,0
2024-07-30,Karnataka,Uttar Kannand,2.7772412,29.125002,241.62,0,0
2024-07-30,Kerala,Alappuzha,23.342,65.204994,233.41998,3,0
2024-07-30,Kerala,Ernakulam,1.8597368,5.5000005,35.335,0,0
2024-07-30,Kerala,Idukki,1.6506977,23.035,70.98,0,0
2024-07-30,Kerala,Kannur,0.8220833,4.515,19.73,0,0
2024-07-30,Kerala,Kasaragod,1.6332352,7.8099995,27.765,0,0
2024-07-30,Kerala,Kollam,43.41475,93.68498,868.295,5,0
2024-07-30,Kerala,Kottayam,0.88941175,3.7899995,15.12,0,0
2024-07-30,Kerala,Kozhikode,3.3611112,12.98,60.5,0,0
2024-07-30,Kerala,Malappuram,39.552242,183.02501,1147.015,11,2
2024-07-30,Kerala,Palakkad,27.31077,92.12998,1065.12,10,0
2024-07-30,Kerala,Pattanamtitta,27.909319,53.355,614.005,4,0
2024-07-30,Kerala,Thiruvananthapuram,4.984722,20.94,89.725,0,0
2024-07-30,Kerala,Thrissur,1.4799999,17.925,32.559998,0,0
2024-07-30,Kerala,Wayanad,1.3296875,7.775,21.275,0,0
2024-07-30,Madhya Pradesh,Anuppur,19.994686,73.41,319.91498,3,0
2024-07-30,Madhya Pradesh,Ashoknagar,4.0297728,33.705,177.31,0,0
2024-07-30,Madhya Pradesh,Balaghat,2.795875,35.67,223.67,0,0
2024-07-30,Madhya Pradesh,Barwani,8.681458,55.049995,416.71,1,0
2024-07-30,Madhya Pradesh,Betul,4.153023,32.969997,357.15997,0,0
2024-07-30,Madhya Pradesh,Bhind,6.390581,32.879997,274.79498,0,0
2024-07-30,Madhya Pradesh,Bhopal,11.343,40.184998,283.575,0,0
2024-07-30,Madhya Pradesh,Burhanpur,17.648333,94.05498,529.44995,4,0
2024-07-30,Madhya Pradesh,Chhatarpur,12.157278,69.81499,960.425,6,0
2024-07-30,Madhya Pradesh,Chhindwara,1.9175501,30.255001,191.755,0,0
2024-07-30,Madhya Pradesh,Damoh,2.8625,29.275,183.2,0,0
2024-07-30,Madhya Pradesh,Datia,5.1514997,35.914997,103.02999,0,0
2024-07-30,Madhya Pradesh,Dewas,1.0329839,8.274999,64.045,0,0
2024-07-30,Madhya Pradesh,Dhar,1.3838571,18.339998,96.869995,0,0
2024-07-30,Madhya Pradesh,Dindori,5.000877,36.404995,285.05,0,0
2024-07-30,Madhya Pradesh,East Nimar,3.8794532,34.254997,248.285,0,0
2024-07-30,Madhya Pradesh,Guna,1.8800001,18.760004,101.520004,0,0
2024-07-30,Madhya Pradesh,Gwalior,1.0558974,22.994999,41.179996,0,0
2024-07-30,Madhya Pradesh,Harda,0.46921873,3.725,15.014999,0,0
2024-07-30,Madhya Pradesh,Hoshangabad,0.8349152,7.5149994,49.26,0,0
2024-07-30,Madhya Pradesh,Indore,0.55071425,3.7449996,19.275,0,0
2024-07-30,Madhya Pradesh,Jabalpur,20.286324,103.06002,689.735,3,1
2024-07-30,Madhya Pradesh,Jhabua,1.1655263,18.46,66.435,0,0
2024-07-30,Madhya Pradesh,Katni,3.1942728,36.984997,175.685,0,0
2024-07-30,Madhya Pradesh,Mandla,1.8706778,42.024994,110.369995,0,0
2024-07-30,Madhya Pradesh,Mandsaur,0.55568624,17.239998,28.339998,0,0
2024-07-30,Madhya Pradesh,Morena,4.494348,28.324997,206.74,0,0
2024-07-30,Madhya Pradesh,Narsinghpur,1.7101135,12.339998,75.244995,0,0
2024-07-30,Madhya Pradesh,Neemuch,2.4693055,23.914999,88.895,0,0
2024-07-30,Madhya Pradesh,Panna,1.9196826,16.745,120.94,0,0
2024-07-30,Madhya Pradesh,Raisen,10.974466,79.21499,823.08496,4,0
2024-07-30,Madhya Pradesh,Rajgarh,1.0692593,13.02,57.74,0,0
2024-07-30,Madhya Pradesh,Ratlam,5.5331397,36.885002,237.925,0,0
2024-07-30,Madhya Pradesh,Rewa,7.6824994,73.36,414.85498,3,0
2024-07-30,Madhya Pradesh,Sagar,5.1858788,48.604996,471.91498,0,0
2024-07-30,Madhya Pradesh,Satna,3.8670588,24.614998,262.96,0,0
2024-07-30,Madhya Pradesh,Sehore,4.8921046,71.174995,278.84998,2,0
2024-07-30,Madhya Pradesh,Seoni,1.6711037,21.794998,128.67499,0,0
2024-07-30,Madhya Pradesh,Shahdol,6.9459205,98.10999,527.88995,2,0
2024-07-30,Madhya Pradesh,Shajapur,9.691141,65.85,552.395,3,0
2024-07-30,Madhya Pradesh,Sheopur,17.903898,68.99501,1056.33,7,0
2024-07-30,Madhya Pradesh,Shivpuri,25.181435,98.359985,2367.055,16,0
2024-07-30,Madhya Pradesh,Sidhi,1.9897939,12.295002,193.01001,0,0
2024-07-30,Madhya Pradesh,Tikamgarh,11.013953,60.7,473.6,3,0
2024-07-30,Madhya Pradesh,Ujjain,13.198182,75.715,725.9,5,0
2024-07-30,Madhya Pradesh,Umaria,2.954853,40.440002,100.465004,0,0
2024-07-30,Madhya Pradesh,Vidisha,3.409524,67.51501,214.8,2,0
2024-07-30,Madhya Pradesh,West Nimar,4.8470583,28.189997,329.59998,0,0
2024-07-30,Maharashtra,Ahmednagar,1.8494202,22.739998,255.21999,0,0
2024-07-30,Maharashtra,Akola,0.53722227,4.505001,24.175001,0,0
2024-07-30,Maharashtra,Amravati,7.4908714,81.64999,816.505,3,0
2024-07-30,Maharashtra,Aurangabad,8.039091,79.08,707.44,2,0
2024-07-30,Maharashtra,Bhandara,6.88122,46.360004,282.13,0,0
2024-07-30,Maharashtra,Bid,0.08577319,1.3349999,8.32,0,0
2024-07-30,Maharashtra,Buldana,3.5786748,50.915,297.03,2,0
2024-07-30,Maharashtra,Chandrapur,5.7735357,53.989998,571.58,5,0
2024-07-30,Maharashtra,Dhule,4.3309317,71.65,255.52496,3,0
2024-07-30,Maharashtra,Garhchiroli,6.6447577,59.435005,823.94995,3,0
2024-07-30,Maharashtra,Gondiya,4.745,40.304996,185.055,0,0
2024-07-30,Maharashtra,Greater Bombay,0.00875,0.065,0.07,0,0
2024-07-30,Maharashtra,Hingoli,11.094659,48.65499,488.16498,0,0
2024-07-30,Maharashtra,Jalgaon,0.75053394,4.8349996,77.30499,0,0
2024-07-30,Maharashtra,Jalna,7.4179997,52.14,482.16998,1,0
2024-07-30,Maharashtra,Kolhapur,0.7831818,10.605001,51.69,0,0
2024-07-30,Maharashtra,Latur,1.6362903,51.415,101.45,1,0
2024-07-30,Maharashtra,Nagpur,8.688068,87.095024,764.55005,3,0
2024-07-30,Maharashtra,Nanded,4.1345506,67.549995,367.975,1,0
2024-07-30,Maharashtra,Nandurbar,7.9278946,58.75,451.88998,1,0
2024-07-30,Maharashtra,Nashik,7.1743383,85.770004,975.71,7,0
2024-07-30,Maharashtra,Osmanabad,3.8942423,44.149998,257.02,0,0
2024-07-30,Maharashtra,Parbhani,1.6840179,15.455,94.305,0,0
2024-07-30,Maharashtra,Pune,2.4823685,49.195,330.155,0,0
2024-07-30,Maharashtra,Raigarh,3.927712,50.375,231.735,1,0
2024-07-30,Maharashtra,Ratnagiri,6.029865,53.069992,446.21,2,0
2024-07-30,Maharashtra,Sangli,1.4144927,23.720001,97.6,0,0
2024-07-30,Maharashtra,Satara,10.409494,49.28,926.445,0,0
2024-07-30,Maharashtra,Sindhudurg,3.7613633,13.799999,165.49998,0,0
2024-07-30,Maharashtra,Solapur,9.0972,49.545,1137.15,0,0
2024-07-30,Maharashtra,Thane,6.2545624,60.294994,500.365,1,0
2024-07-30,Maharashtra,Wardha,0.6886111,4.745,37.184998,0,0
2024-07-30,Maharashtra,Washim,2.7134783,53.114998,124.82,2,0
2024-07-30,Maharashtra,Yavatmal,5.051325,54.995003,591.005,2,0
2024-07-30,Manipur,Bishnupur,7.604,10.825002,38.02,0,0
2024-07-30,Manipur,Chandel,12.509108,38.755,350.255,0,0
2024-07-30,Manipur,Churachandpur,31.565855,210.42503,1294.2001,8,4
2024-07-30,Manipur,East Imphal,0.22416665,0.625,1.3449999,0,0
2024-07-30,Manipur,Senapati,4.726212,27.23,155.965,0,0
2024-07-30,Manipur,Tamenglong,1.4926316,18.010002,56.72,0,0
2024-07-30,Manipur,Thoubal,2.6399999,7.5549994,13.199999,0,0
2024-07-30,Manipur,Ukhrul,1.1403947,10.084999,43.335,0,0
2024-07-30,Manipur,West Imphal,0.552,1.9549999,2.76,0,0
2024-07-30,Meghalaya,East Garo Hills,8.626296,21.584997,232.90999,0,0
2024-07-30,Meghalaya,East Khasi Hills,3.3735182,29.344994,91.08499,0,0
2024-07-30,Meghalaya,Jaintia Hills,3.015147,19.674997,102.515,0,0
2024-07-30,Meghalaya,Ri-Bhoi,3.2808695,24.019999,75.46,0,0
2024-07-30,Meghalaya,South Garo Hills,0.0,0.0,0.0,0,0
2024-07-30,Meghalaya,West Garo Hills,3.2518334,16.659996,97.555,0,0
2024-07-30,Meghalaya,West Khasi Hills,5.1086044,31.26499,219.67,0,0
2024-07-30,Mizoram,Aizawl,3.4635477,69.03498,107.36998,1,0
2024-07-30,Mizoram,Champhai,1.0462121,3.8149996,34.524998,0,0
2024-07-30,Mizoram,Kolasib,13.413462,50.120003,174.375,1,0
2024-07-30,Mizoram,Lawngtlai,16.85719,97.68501,269.71503,3,0
2024-07-30,Mizoram,Lunglei,3.9961846,85.67501,151.85501,1,0
2024-07-30,Mizoram,Mamit,1.4432001,7.294999,36.08,0,0
2024-07-30,Mizoram,Saiha,10.79025,43.44,215.805,0,0
2024-07-30,Mizoram,Serchhip,0.89050007,3.585001,8.905001,0,0
2024-07-30,Nagaland,Dimapur,4.9593744,39.259995,39.674995,0,0
2024-07-30,Nagaland,Kohima,10.195385,35.894997,265.08002,0,0
2024-07-30,Nagaland,Mokokchung,26.069998,65.95999,391.04996,5,0
2024-07-30,Nagaland,Mon,12.397105,77.19,235.545,2,0
2024-07-30,Nagaland,Phek,3.6116667,22.469997,54.175,0,0
2024-07-30,Nagaland,Tuensang,33.897274,112.78502,1118.61,12,1
2024-07-30,Nagaland,Wokha,29.627333,73.74999,444.41,4,0
2024-07-30,Nagaland,Zunheboto,14.463845,54.494995,188.02998,1,0
2024-07-30,Orissa,Angul,11.134196,77.74001,623.515,3,0
2024-07-30,Orissa,Baleshwar,13.230644,96.955,410.14996,5,0
2024-07-30,Orissa,Baragarh,12.0206995,62.665,601.035,2,0
2024-07-30,Orissa,Bhadrak,10.878409,33.03,239.325,0,0
2024-07-30,Orissa,Bolangir,1.0492982,13.754999,59.809998,0,0
2024-07-30,Orissa,Boudh,1.337,5.835,33.425,0,0
2024-07-30,Orissa,Cuttack,0.46984375,3.1549997,15.035,0,0
2024-07-30,Orissa,Deogarh,7.121042,58.04,170.905,1,0
2024-07-30,Orissa,Dhenkanal,8.481125,32.434998,339.245,0,0
2024-07-30,Orissa,Gajapati,13.165294,49.780003,447.62,0,0
2024-07-30,Orissa,Ganjam,5.5525694,89.215004,399.785,1,0
2024-07-30,Orissa,Jagatsinghpur,0.042307694,0.235,0.55,0,0
2024-07-30,Orissa,Jajpur,8.998799,28.02,224.96999,0,0
2024-07-30,Orissa,Jharsuguda,0.59624994,3.4899998,9.539999,0,0
2024-07-30,Orissa,Kalahandi,4.5572853,49.07,319.00998,0,0
2024-07-30,Orissa,Kandhamal,0.15352112,2.105,10.9,0,0
2024-07-30,Orissa,Kendrapara,4.303125,21.085,103.274994,0,0
2024-07-30,Orissa,Keonjhar,4.4122143,64.31,308.855,1,0
2024-07-30,Orissa,Khordha,0.14208333,1.9999999,3.4099998,0,0
2024-07-30,Orissa,Koraput,1.9929452,22.089998,145.485,0,0
2024-07-30,Orissa,Malkangiri,0.20607841,3.81,10.509999,0,0
2024-07-30,Orissa,Mayurbhanj,0.57166666,4.1150002,51.45,0,0
2024-07-30,Orissa,Nabarangpur,12.782777,51.045006,575.225,1,0
2024-07-30,Orissa,Nayagarh,0.20902777,1.3699999,7.5249996,0,0
2024-07-30,Orissa,Nuapada,1.705588,39.22499,57.98999,0,0
2024-07-30,Orissa,Puri,0.22749999,1.2349999,6.37,0,0
2024-07-30,Orissa,Rayagada,11.210384,47.245003,728.675,0,0
2024-07-30,Orissa,Sambalpur,4.8149166,51.555,288.895,1,0
2024-07-30,Orissa,Sonepur,14.359999,36.57999,287.19998,0,0
2024-07-30,Orissa,Sundargarh,0.69295454,4.47,60.98,0,0
2024-07-30,Puducherry,Karaikal,23.911661,69.52499,71.734985,1,0
2024-07-30,Puducherry,Mahe,0.20499998,0.20499998,0.20499998,0,0
2024-07-30,Punjab,Amritsar,22.492872,55.485,1057.165,1,0
2024-07-30,Punjab,Bathinda,3.6192427,97.73,119.435005,1,0
2024-07-30,Punjab,Faridkot,1.80125,6.0350003,21.615,0,0
2024-07-30,Punjab,Fatehgarh Sahib,2.4477272,5.7250004,26.925,0,0
2024-07-30,Punjab,Firozpur,2.0921876,6.245,100.425,0,0
2024-07-30,Punjab,Gurdaspur,6.594722,45.644997,237.40999,0,0
2024-07-30,Punjab,Hoshiarpur,22.733871,56.695,704.75,2,0
2024-07-30,Punjab,Jalandhar,16.314798,41.575,407.86996,0,0
2024-07-30,Punjab,Kapurthala,27.903124,47.63999,446.44998,0,0
2024-07-30,Punjab,Ludhiana,2.2148483,5.6099997,73.09,0,0
2024-07-30,Punjab,Mansa,19.01389,70.905,342.25,1,0
2024-07-30,Punjab,Moga,3.4811363,9.820001,76.585,0,0
2024-07-30,Punjab,Muktsar,0.6486,4.3199997,16.215,0,0
2024-07-30,Punjab,Nawan Shehar,17.107084,42.945007,205.285,0,0
2024-07-30,Punjab,Patiala,1.6607574,10.584999,54.804996,0,0
2024-07-30,Punjab,Rupnagar,11.354762,41.845,238.45001,0,0
2024-07-30,Punjab,Sangrur,3.1852083,95.685,152.89,1,0
2024-07-30,Rajasthan,Ajmer,5.5234613,77.939995,430.83,1,0
2024-07-30,Rajasthan,Alwar,37.697987,167.89995,2902.7449,23,13
2024-07-30,Rajasthan,Banswara,10.722064,83.159996,493.21497,2,0
2024-07-30,Rajasthan,Baran,10.643571,110.83498,670.545,4,1
2024-07-30,Rajasthan,Barmer,27.224,240.28998,6806.0,54,14
2024-07-30,Rajasthan,Bharatpur,31.668068,194.05002,1393.395,10,4
2024-07-30,Rajasthan,Bhilwara,31.422009,195.36002,3047.9348,22,3
2024-07-30,Rajasthan,Bikaner,20.380938,157.03499,4993.3296,37,15
2024-07-30,Rajasthan,Bundi,37.595192,159.19,1954.95,15,4
2024-07-30,Rajasthan,Chittaurgarh,4.9781666,48.39501,448.035,0,0
2024-07-30,Rajasthan,Churu,12.45202,163.77501,1942.515,13,5
2024-07-30,Rajasthan,Dausa,6.417656,20.675001,205.36499,0,0
2024-07-30,Rajasthan,Dhaulpur,9.894655,30.25,286.945,0,0
2024-07-30,Rajasthan,Dungarpur,12.971453,82.52,402.11502,3,0
2024-07-30,Rajasthan,Ganganagar,16.581215,95.955,1840.5149,12,0
2024-07-30,Rajasthan,Hanumangarh,17.014107,98.16,1429.1849,9,0
2024-07-30,Rajasthan,Jaipur,14.038081,105.55501,1389.77,7,2
2024-07-30,Rajasthan,Jaisalmer,16.141651,144.735,5665.7197,35,10
2024-07-30,Rajasthan,Jalor,7.542704,125.725,739.185,3,1
2024-07-30,Rajasthan,Jhalawar,1.9131132,26.560001,101.395004,0,0
2024-07-30,Rajasthan,Jhunjhunun,3.2023635,28.96,176.12999,0,0
2024-07-30,Rajasthan,Jodhpur,5.5515046,66.11,1143.61,1,0
2024-07-30,Rajasthan,Karauli,4.8694444,29.82,219.125,0,0
2024-07-30,Rajasthan,Kota,13.564898,97.645,664.68,4,0
2024-07-30,Rajasthan,Nagaur,16.16,146.86,2569.44,15,4
2024-07-30,Rajasthan,Pali,24.997637,210.28001,2749.74,19,7
2024-07-30,Rajasthan,Rajsamand,13.297195,79.674995,545.185,5,0
2024-07-30,Rajasthan,Sawai Madhopur,1.2995454,14.369999,57.18,0,0
2024-07-30,Rajasthan,Sikar,50.218624,179.12502,3465.085,26,13
2024-07-30,Rajasthan,Sirohi,3.3296669,42.775,149.835,0,0
2024-07-30,Rajasthan,Tonk,2.807778,25.845001,176.89,0,0
2024-07-30,Rajasthan,Udaipur,2.7360168,73.545,322.84998,2,0
2024-07-30,Sikkim,East,0.0,0.0,0.0,0,0
2024-07-30,Sikkim,North Sikkim,6.534878,38.179996,267.93,0,0
2024-07-30,Sikkim,South Sikkim,0.027142856,0.19,0.19,0,0
2024-07-30,Sikkim,West Sikkim,0.15,0.915,1.5,0,0
2024-07-30,Tamil Nadu,Ariyalur,4.475,21.789997,76.075,0,0
2024-07-30,Tamil Nadu,Chennai,4.6699996,4.6699996,4.6699996,0,0
2024-07-30,Tamil Nadu,Coimbatore,23.333515,94.454994,1493.345,14,0
2024-07-30,Tamil Nadu,Cuddalore,1.0317646,9.545,35.079998,0,0
2024-07-30,Tamil Nadu,Dharmapuri,2.9415622,31.53,235.32498,0,0
2024-07-30,Tamil Nadu,Dindigul,3.5932977,35.769997,168.885,0,0
2024-07-30,Tamil Nadu,Erode,19.123823,173.685,1300.4199,11,6
2024-07-30,Tamil Nadu,Kancheepuram,4.457895,18.92,169.4,0,0
2024-07-30,Tamil Nadu,Kanniyakumari,3.3045454,13.714998,36.35,0,0
2024-07-30,Tamil Nadu,Karur,47.6238,87.40501,1190.595,12,0
2024-07-30,Tamil Nadu,Madurai,1.1470969,6.77,35.56,0,0
